餌,食,bait,"ジ、えさ、え ji, esa, e",15
璽,玉,emperor's seal,ジ ji,19
鹿,鹿,deer,"しか、（か）、ロク shika, (ka), roku",11
軸,車,axis,ジク jiku,12
𠮟,口,scold,"シツ、しか-る shitsu, shika-ru",5
疾,疒,rapidly,シツ shitsu,10
執,土,tenacious,"シツ、シュウ、と-る shitsu, shū, to-ru",11
湿,水,damp,"シツ、しめ-る、しめ-す shitsu, shime-ru, shime-su",12
嫉,女,envy,シツ shitsu,13
漆,水,lacquer,"シツ、うるし shitsu, urushi",14
芝,艸,turf,しば shiba,6
赦,赤,pardon,シャ sha,11
斜,斗,diagonal,"シャ、なな-め sha, nana-me",11
煮,火,boil,"シャ、に-る、に-える、に-やす sha, ni-ru, ni-eru, ni-yasu",12
遮,辵,intercept,"シャ、さえぎ-る sha, saegi-ru",14
邪,邑,wicked,ジャ ja,8
蛇,虫,snake,"ジャ、ダ、へび ja, da, hebi",11
酌,酉,bartending,"シャク、く-む shaku, ku-mu",10
釈,釆,explanation,シャク shaku,11
爵,爪,baron,シャク shaku,17
寂,宀,loneliness,"ジャク、（セキ）、さび、さび-しい、さび-れる jaku, (seki), sabi, sabi-shii, sabi-reru",11
朱,木,vermilion,シュ shu,6
狩,犬,hunt,"シュ、か-る、か-り shu, ka-ru, ka-ri",9
殊,歹,particularly,"シュ、こと shu, koto",10
珠,玉,pearl,シュ shu,10
腫,肉,tumor,"シュ、は-れる、は-らす shu, ha-reru, ha-rasu",13
趣,走,gist,"シュ、おもむき shu, omomuki",15
寿,士,longevity,"ジュ、ことぶき ju, kotobuki",7
呪,口,curse,"ジュ、のろ-う ju, noro-u",8
需,雨,demand,ジュ ju,14
儒,人,Confucian,ジュ ju,16
囚,囗,captured,シュウ shū,5
舟,舟,boat,"シュウ、ふね、（ふな） shū, fune, (funa)",6
秀,禾,excel,"シュウ、ひい-でる shū, hii-deru",7
臭,自,stinking,"シュウ、くさ-い、にお-う shū, kusa-i, nio-u",9
袖,衣,sleeve,"シュウ、そで shū, sode",10
羞,羊,feel ashamed,シュウ shū,11
愁,心,distress,"シュウ、うれ-える、うれ-い shū, ure-eru, ure-i",13
酬,酉,repay,シュウ shū,13
醜,酉,ugly,"シュウ、みにく-い shū, miniku-i",17
蹴,足,kick,"シュウ、け-る shū, ke-ru",19
襲,衣,attack,"シュウ、おそ-う shū, oso-u",22
汁,水,soup,"ジュウ、しる jū, shiru",5
充,儿,allot,"ジュウ、あ-てる jū, a-teru",6
柔,木,tender,"ジュウ、ニュウ、やわ-らか、やわ-らかい jū, nyū, yawa-raka, yawa-rakai",9
渋,水,astringent,"ジュウ、しぶ、しぶ-い、しぶ-る jū, shibu, shibu-i, shibu-ru",11
銃,金,gun,ジュウ jū,14
獣,犬,animal,"ジュウ、けもの jū, kemono",16
叔,又,uncle,シュク shuku,8
淑,水,graceful,シュク shuku,11
粛,聿,solemn,シュク shuku,11
塾,土,cram school,ジュク juku,14
俊,人,genius,シュン shun,9
瞬,目,wink,"シュン、またた-く shun, matata-ku",18
旬,日,10-day period (of the month),"ジュン、（シュン） jun, (shun)",6
巡,巛,patrol,"ジュン、めぐ-る jun, megu-ru",6
盾,目,shield,"ジュン、たて jun, tate",9
准,冫,quasi-,ジュン jun,10
殉,歹,martyrdom,ジュン jun,10
循,彳,sequential,ジュン jun,12
潤,水,wet,"ジュン、うるお-う、うるお-す、うる-む jun, uruo-u, uruo-su, uru-mu",15
遵,辵,abide by,ジュン jun,15
庶,广,commoner,ショ sho,11
緒,糸,thong,"ショ、（チョ）、お sho, (cho), o",14
如,女,likeness,"ジョ、ニョ jo, nyo",6
叙,攴,confer,ジョ jo,9
徐,彳,gradually,ジョ jo,10
升,十,measuring box,"ショウ、ます shō, masu",4
召,口,summon,"ショウ、め-す shō, me-su",5
匠,匚,artisan,ショウ shō,6
床,广,bed,"ショウ、とこ、ゆか shō, toko, yuka",7
抄,手,extract,ショウ shō,7
肖,肉,resemblance,ショウ shō,7
尚,小,esteem,ショウ shō,8
昇,日,rise up,"ショウ、のぼ-る shō, nobo-ru",8
沼,水,marsh,"ショウ、ぬま shō, numa",8
宵,宀,wee hours,"ショウ、よい shō, yoi",10
症,疒,symptoms,ショウ shō,10
祥,示,auspicious,ショウ shō,10
称,禾,appellation,ショウ shō,10
渉,水,ford,ショウ shō,11
紹,糸,introduce,ショウ shō,11
訟,言,sue,ショウ shō,11
掌,手,manipulate,ショウ shō,12
晶,日,sparkle,ショウ shō,12
焦,火,char,"ショウ、こ-げる、こ-がす、こ-がれる、あせ-る shō, ko-geru, ko-gasu, ko-gareru, ase-ru",12
硝,石,nitrate,ショウ shō,12
粧,米,cosmetics,ショウ shō,12
詔,言,imperial edict,"ショウ、みことのり shō, mikotonori",12
奨,大,exhort,ショウ shō,13
詳,言,detailed,"ショウ、くわ-しい shō, kuwa-shii",13
彰,彡,patent,ショウ shō,14
憧,心,desire,"ショウ、あこが-れる shō, akoga-reru",15
衝,行,collide,ショウ shō,15
償,人,reparation,"ショウ、つぐな-う shō, tsuguna-u",17
礁,石,reef,ショウ shō,17
鐘,金,bell,"ショウ、かね shō, kane",20
丈,一,length,"ジョウ、たけ jō, take",3
冗,冖,superfluous,ジョウ jō,4
浄,水,clean,ジョウ jō,9
剰,刀,surplus,ジョウ jō,11
畳,田,tatami mat,"ジョウ、たた-む、たたみ jō, tata-mu, tatami",12
縄,糸,straw rope,"ジョウ、なわ jō, nawa",15
壌,土,lot,ジョウ jō,16
嬢,女,lass,ジョウ jō,16
錠,金,lock,ジョウ jō,16
譲,言,defer,"ジョウ、ゆず-る jō, yuzu-ru",20
醸,酉,brew,"ジョウ、かも-す jō, kamo-su",20
拭,手,wipe,"ショク、ふ-く、ぬぐ-う shoku, fu-ku, nugu-u",9
殖,歹,augment,"ショク、ふ-える、ふ-やす shoku, fu-eru, fu-yasu",12
飾,食,decorate,"ショク、かざ-る shoku, kaza-ru",13
触,角,contact,"ショク、ふ-れる、さわ-る shoku, fu-reru, sawa-ru",13
嘱,口,entrust,ショク shoku,15
辱,辰,embarrass,"ジョク、はずかし-める joku, hazukashi-meru",10
尻,尸,buttocks,しり shiri,5
伸,人,lengthen,"シン、の-びる、の-ばす、の-べる shin, no-biru, no-basu, no-beru",7
芯,艸,core,シン shin,7
辛,辛,spicy,"シン、から-い shin, kara-i",7
侵,人,encroach,"シン、おか-す shin, oka-su",9
津,水,haven,"シン、つ shin, tsu",9
唇,口,lips,"シン、くちびる shin, kuchibiru",10
娠,女,with child,シン shin,10
振,手,shake,"シン、ふ-る、ふ-るう、ふ-れる shin, fu-ru, fu-rū, fu-reru",10
浸,水,immersed,"シン、ひた-す、ひた-る shin, hita-su, hita-ru",10
紳,糸,sire,シン shin,11
診,言,checkup,"シン、み-る shin, mi-ru",12
寝,宀,lie down,"シン、ね-る、ね-かす shin, ne-ru, ne-kasu",13
慎,心,humility,"シン、つつし-む shin, tsutsushi-mu",13
審,宀,examine,シン shin,15
震,雨,quake,"シン、ふる-う、ふる-える shin, furu-u, furu-eru",15
薪,艸,fuel,"シン、たきぎ shin, takigi",16
刃,刀,blade,"ジン、は jin, ha",3
尽,皿,exhaust,"ジン、つ-くす、つ-きる、つ-かす jin, tsu-kusu, tsu-kiru, tsu-kasu",6
迅,辵,swift,ジン jin,6
甚,甘,tremendously,"ジン、はなは-だ、はなは-だしい jin, hanaha-da, hanaha-dashii",9
陣,阜,camp,ジン jin,10
尋,寸,inquire,"ジン、たず-ねる jin, tazu-neru",12
腎,肉,kidney,ジン jin,13
須,頁,by all means,ス su,12
吹,口,blow,"スイ、ふ-く sui, fu-ku",7
炊,火,cook,"スイ、た-く sui, ta-ku",8
帥,巾,commander,スイ sui,9
粋,米,chic,"スイ、いき sui, iki",10
衰,衣,decline,"スイ、おとろ-える sui, otoro-eru",10
酔,酉,drunk,"スイ、よ-う sui, yo-u",11
遂,辵,consummate,"スイ、と-げる sui, to-geru",12
睡,目,drowsy,スイ sui,13
穂,禾,ear,"スイ、ほ sui, ho",15
随,阜,follow,ズイ zui,12
髄,骨,marrow,ズイ zui,19
枢,木,hinge,スウ sū,8
崇,山,adore,スウ sū,11
据,手,set,"す-える、す-わる su-eru, su-waru",11
杉,木,cedar,すぎ sugi,7
裾,衣,cuff,すそ suso,13
瀬,水,rapids,せ se,19
是,日,just so,ゼ ze,9
井,二,well,"セイ、（ショウ）、い sei, (shō), i",4
姓,女,surname,"セイ、ショウ sei, shō",8
征,彳,subjugate,セイ sei,8
斉,齊,adjusted,セイ sei,8
牲,牛,animal sacrifice,セイ sei,9
凄,冫,uncanny,セイ sei,10
逝,辵,departed,"セイ、ゆ-く、い-く sei, yu-ku, i-ku",10
婿,女,bridegroom,"セイ、むこ sei, muko",12
誓,言,vow,"セイ、ちか-う sei, chika-u",14
請,言,solicit,"セイ、（シン）、こ-う、う-ける sei, (shin), ko-u, u-keru",15
醒,酉,be disillusioned,セイ sei,16
斥,斤,reject,セキ seki,5
析,木,chop,セキ seki,8
脊,肉,stature,セキ seki,10
隻,隹,vessels,セキ seki,10
惜,心,pity,"セキ、お-しい、お-しむ seki, o-shii, o-shimu",11
戚,戈,grieve,セキ seki,11
跡,足,tracks,"セキ、あと seki, ato",13
籍,竹,enroll,セキ seki,20
拙,手,bungling,"セツ、つたな-い setsu, tsutana-i",8
窃,穴,stealth,セツ setsu,9
摂,手,vicarious,セツ setsu,13
仙,人,hermit,セン sen,5
占,卜,fortune telling,"セン、し-める、うらな-う sen, shi-meru, urana-u",5
扇,戶,fan,"セン、おうぎ sen, ōgi",10
栓,木,plug,セン sen,10
旋,方,rotation,セン sen,11
煎,火,broil,"セン、い-る sen, i-ru",13
羨,羊,envy,"セン、うらや-む、うらや-ましい sen, uraya-mu, uraya-mashii",13
腺,肉,gland,セン sen,13
詮,言,discussion,セン sen,13
践,足,tread,セン sen,13
箋,竹,paper,セン sen,14
潜,水,submerge,"セン、ひそ-む、もぐ-る sen, hiso-mu, mogu-ru",15
遷,辵,transition,セン sen,15
薦,艸,recommend,"セン、すす-める sen, susu-meru",16
繊,糸,slender,セン sen,17
鮮,魚,fresh,"セン、あざ-やか sen, aza-yaka",17
禅,示,Zen,ゼン zen,13
漸,水,steadily,ゼン zen,14
膳,肉,tray,ゼン zen,16
繕,糸,darning,"ゼン、つくろ-う zen, tsukuro-u",18
狙,犬,aim at,"ソ、ねら-う so, nera-u",8
阻,阜,thwart,"ソ、はば-む so, haba-mu",8
租,禾,tariff,ソ so,10
措,手,set aside,ソ so,11
粗,米,coarse,"ソ、あら-い so, ara-i",11
疎,疋,alienate,"ソ、うと-い、うと-む so, uto-i, uto-mu",12
訴,言,sue,"ソ、うった-える so, utta-eru",12
塑,土,model,ソ so,13
遡,辵,go upstream,"ソ、さかのぼ-る so, sakanobo-ru",14
礎,石,cornerstone,"ソ、いしずえ so, ishizue",18
双,隹,pair,"ソウ、ふた sō, futa",4
壮,士,robust,ソウ sō,6
荘,艸,villa,ソウ sō,9
捜,手,search,"ソウ、さが-す sō, saga-su",10
挿,手,insert,"ソウ、さ-す sō, sa-su",10
桑,木,mulberry,"ソウ、くわ sō, kuwa",10
掃,手,sweep,"ソウ、は-く sō, ha-ku",11
曹,曰,cadet,ソウ sō,11
曽,曰,formerly,"ソウ、（ゾ） sō, (zo)",11
爽,爻,refreshing,"ソウ、さわ-やか sō, sawa-yaka",11
喪,口,miss,"ソウ、も sō, mo",12
痩,疒,get thin,"ソウ、や-せる sō, ya-seru",12
葬,艸,interment,"ソウ、ほうむ-る sō, hōmu-ru",12
僧,人,Buddhist priest,ソウ sō,13
遭,辵,encounter,"ソウ、あ-う sō, a-u",14
槽,木,vat,ソウ sō,15
踪,足,remains,ソウ sō,15
燥,火,parch,ソウ sō,17
霜,雨,frost,"ソウ、しも sō, shimo",17
騒,馬,boisterous,"ソウ、さわ-ぐ sō, sawa-gu",18
藻,艸,seaweed,"ソウ、も sō, mo",19
憎,心,hate,"ゾウ、にく-む、にく-い、にく-らしい、にく-しみ zō, niku-mu, niku-i, niku-rashii, niku-shimi",14
贈,貝,presents,"ゾウ、（ソウ）、おく-る zō, (sō), oku-ru",18
即,卩,instant,ソク soku,7
促,人,stimulate,"ソク、うなが-す soku, unaga-su",9
捉,手,capture,"ソク、とら-える soku, tora-eru",10
俗,人,vulgar,ゾク zoku,9
賊,貝,burglar,ゾク zoku,13
遜,辵,humble,ソン son,14
汰,水,luxury,タ ta,7
妥,女,gentle,ダ da,7
唾,口,saliva,"ダ、つば da, tsuba",11
堕,土,degenerate,ダ da,12
惰,心,lazy,ダ da,12
駄,馬,burdensome,ダ da,14
耐,而,resistant,"タイ、た-える tai, ta-eru",9
怠,心,neglect,"タイ、おこた-る、なま-ける tai, okota-ru, nama-keru",9
胎,肉,womb,タイ tai,9
泰,水,peaceful,タイ tai,10
堆,土,piled high,タイ tai,11
袋,衣,sack,"タイ、ふくろ tai, fukuro",11
逮,辵,apprehend,タイ tai,11
替,曰,exchange,"タイ、か-える、か-わる tai, ka-eru, ka-waru",12
滞,水,stagnate,"タイ、とどこお-る tai, todokoo-ru",13
戴,戈,be crowned with,タイ tai,17
滝,水,waterfall,たき taki,13
択,手,choose,タク taku,7
沢,水,swamp,"タク、さわ taku, sawa",7
卓,十,eminent,タク taku,8
拓,手,clear (the land),タク taku,8
託,言,consign,タク taku,10
濯,水,laundry,タク taku,17
諾,言,consent,ダク daku,15
濁,水,voiced,"ダク、にご-る、にご-す daku, nigo-ru, nigo-su",16
但,人,however,ただ-し tada-shi,7
脱,肉,undress,"ダツ、ぬ-ぐ、ぬ-げる datsu, nu-gu, nu-geru",11
奪,大,rob,"ダツ、うば-う datsu, uba-u",14
棚,木,shelf,たな tana,12
誰,言,who (question word),だれ dare,15
丹,丶,cinnabar,タン tan,4
旦,日,daybreak,"タン、ダン tan, dan",5
胆,肉,gall bladder,タン tan,9
淡,水,thin,"タン、あわ-い tan, awa-i",11
嘆,口,sigh,"タン、なげ-く、なげ-かわしい tan, nage-ku, nage-kawashii",13
端,立,edge,"タン、はし、は、はた tan, hashi, ha, hata",14
綻,糸,rip,"タン、ほころ-びる tan, hokoro-biru",14
鍛,金,forge,"タン、きた-える tan, kita-eru",17
弾,弓,bullet,"ダン、ひ-く、はず-む、たま dan, hi-ku, hazu-mu, tama",12
壇,土,podium,"ダン、（タン） dan, (tan)",16
恥,心,shame,"チ、は-じる、はじ、は-じらう、は-ずかしい chi, ha-jiru, haji, ha-jirau, ha-zukashii",10
致,至,(to) do,"チ、いた-す chi, ita-su",10
遅,辵,slow,"チ、おく-れる、おく-らす、おそ-い chi, oku-reru, oku-rasu, oso-i",12
痴,疒,stupid,チ chi,13
稚,禾,immature,チ chi,13
緻,糸,fine (not coarse),チ chi,16
畜,田,livestock,チク chiku,10
逐,辵,pursue,チク chiku,10
蓄,艸,amass,"チク、たくわ-える chiku, takuwa-eru",13
秩,禾,regularity,チツ chitsu,10
窒,穴,plug up,チツ chitsu,11
嫡,女,legitimate wife,チャク chaku,14
沖,水,open sea,"チュウ、おき chū, oki",7
抽,手,pluck,チュウ chū,8
衷,衣,inmost,チュウ chū,10
酎,酉,sake,チュウ chū,10
鋳,金,casting,"チュウ、い-る chū, i-ru",15
駐,馬,stop-over,チュウ chū,15
弔,弓,condolences,"チョウ、とむら-う chō, tomura-u",4
挑,手,challenge,"チョウ、いど-む chō, ido-mu",9
彫,彡,carve,"チョウ、ほ-る chō, ho-ru",11
眺,目,stare,"チョウ、なが-める chō, naga-meru",11
釣,金,angling,"チョウ、つ-る chō, tsu-ru",11
貼,貝,paste,"チョウ、は-る chō, ha-ru",12
超,走,transcend,"チョウ、こ-える、こ-す chō, ko-eru, ko-su",12
跳,足,hop,"チョウ、は-ねる、と-ぶ chō, ha-neru, to-bu",13
徴,彳,indications,チョウ chō,14
嘲,口,ridicule,"チョウ、あざけ-る chō, azake-ru",15
澄,水,lucidity,"チョウ、す-む、す-ます chō, su-mu, su-masu",15
聴,耳,listen,"チョウ、き-く chō, ki-ku",17
懲,心,penal,"チョウ、こ-りる、こ-らす、こ-らしめる chō, ko-riru, ko-rasu, ko-rashimeru",18
勅,力,imperial order,チョク choku,9
捗,手,make progress,チョク choku,10
沈,水,sink,"チン、しず-む、しず-める chin, shizu-mu, shizu-meru",7
珍,玉,rare,"チン、めずら-しい chin, mezura-shii",9
朕,月,majestic plural,チン chin,10
陳,阜,exhibit,チン chin,11
鎮,金,tranquilize,"チン、しず-める、しず-まる chin, shizu-meru, shizu-maru",18
椎,木,oak,ツイ tsui,12
墜,土,crash,ツイ tsui,15
塚,土,hillock,つか tsuka,12
漬,水,pickling,"つ-ける、つ-かる tsu-keru, tsu-karu",14
坪,土,two-mat area,つぼ tsubo,8
爪,爪,claw,"つめ、（つま） tsume, (tsuma)",4
鶴,鳥,crane,つる tsuru,21
呈,口,display,テイ tei,7
廷,廴,courts,テイ tei,7
抵,手,resist,テイ tei,8
邸,邑,residence,テイ tei,8
亭,亠,pavilion,テイ tei,9
貞,貝,upright,テイ tei,9
帝,巾,sovereign,テイ tei,9
訂,言,revise,テイ tei,9
逓,辵,relay,テイ tei,10
偵,人,spy,テイ tei,11
堤,土,dike,"テイ、つつみ tei, tsutsumi",12
艇,舟,rowboat,テイ tei,13
締,糸,tighten,"テイ、し-まる、し-める tei, shi-maru, shi-meru",15
諦,言,abandon,"テイ、あきら-める tei, akira-meru",16
泥,水,mud,"デイ、どろ dei, doro",8
摘,手,pinch,"テキ、つ-む teki, tsu-mu",14
滴,水,drip,"テキ、しずく、したた-る teki, shizuku, shitata-ru",14
溺,水,drown,"デキ、おぼ-れる deki, obo-reru",13
迭,辵,transfer,テツ tetsu,8
哲,口,philosophy,テツ tetsu,10
徹,彳,penetrate,テツ tetsu,15
撤,手,remove,テツ tetsu,15
添,水,annexed,"テン、そ-える、そ-う ten, so-eru, so-u",11
塡,土,fill in,テン ten,13
殿,殳,Mr.,"デン、テン、との、どの den, ten, tono, dono",13
斗,斗,Big Dipper,ト to,4
吐,口,spit,"ト、は-く to, ha-ku",6
妬,女,jealousy,"ト、ねた-む to, neta-mu",8
途,辵,route,ト to,10
渡,水,transit,"ト、わた-る、わた-す to, wata-ru, wata-su",12
塗,土,paint,"ト、ぬ-る to, nu-ru",13
賭,貝,gamble,"ト、か-ける to, ka-keru",16
奴,女,guy,ド do,5
怒,心,angry,"ド、いか-る、おこ-る do, ika-ru, oko-ru",9
到,刀,arrival,トウ tō,8
逃,辵,escape,"トウ、に-げる、に-がす、のが-す、のが-れる tō, ni-geru, ni-gasu, noga-su, noga-reru",9
倒,人,overthrow,"トウ、たお-れる、たお-す tō, tao-reru, tao-su",10
凍,冫,frozen,"トウ、こお-る、こご-える tō, koo-ru, kogo-eru",10
唐,口,T'ang,"トウ、から tō, kara",10
桃,木,peach tree,"トウ、もも tō, momo",10
透,辵,transparent,"トウ、す-く、す-かす、す-ける tō, su-ku, su-kasu, su-keru",10
悼,心,lament,"トウ、いた-む tō, ita-mu",11
盗,皿,steal,"トウ、ぬす-む tō, nusu-mu",11
陶,阜,pottery,トウ tō,11
塔,土,pagoda,トウ tō,12
搭,手,board,トウ tō,12
棟,木,ridgepole,"トウ、むね、（むな） tō, mune, (muna)",12
痘,疒,pox,トウ tō,12
筒,竹,cylinder,"トウ、つつ tō, tsutsu",12
稲,禾,rice plant,"トウ、いね、（いな） tō, ine, (ina)",14
踏,足,step,"トウ、ふ-む、ふ-まえる tō, fu-mu, fu-maeru",15
謄,言,mimeograph,トウ tō,17
藤,艸,wisteria,"トウ、ふじ tō, fuji",18
闘,鬥,fight,"トウ、たたか-う tō, tataka-u",18
騰,馬,inflation,トウ tō,20
洞,水,den,"ドウ、ほら dō, hora",9
胴,肉,trunk,ドウ dō,10
瞳,目,pupil,"ドウ、ひとみ dō, hitomi",17
峠,山,mountain peak,とうげ tōge,9
匿,匸,hide,トク toku,10
督,目,coach,トク toku,13
篤,竹,fervent,トク toku,16
栃,木,horse chestnut,（とち）[6] (tochi),9
凸,凵,convex,トツ totsu,5
突,穴,stab,"トツ、つ-く totsu, tsu-ku",8
屯,屮,barracks,トン ton,4
豚,豕,pork,"トン、ぶた ton, buta",11
頓,頁,suddenly,トン ton,13
貪,貝,covet,"ドン、むさぼ-る don, musabo-ru",11
鈍,金,dull,"ドン、にぶ-い、にぶ-る don, nibu-i, nibu-ru",12
曇,日,cloudy weather,"ドン、くも-る don, kumo-ru",16
丼,丶,bowl of food,"どんぶり、（どん） donburi, (don)",5
那,邑,what,ナ na,7
奈,大,what,ナ na,8
梨,木,pear tree,なし nashi,11
謎,言,riddle,なぞ nazo,17
鍋,金,pot,なべ nabe,17
軟,車,soft,"ナン、やわ-らか、やわ-らかい nan, yawa-raka, yawa-rakai",11
尼,尸,nun,"ニ、あま ni, ama",5
弐,貝,two (falsification prevention),ニ ni,6
匂,勹,scent,にお-う nio-u,4
虹,虫,rainbow,にじ niji,9
尿,尸,urine,ニョウ nyō,7
妊,女,pregnancy,ニン nin,7
忍,心,endure,"ニン、しの-ぶ、しの-ばせる nin, shino-bu, shino-baseru",7
寧,宀,rather,ネイ nei,14
捻,手,twist,"ネン、ひね-る nen, hine-ru",11
粘,米,sticky,"ネン、ねば-る nen, neba-ru",11
悩,心,trouble,"ノウ、なや-む、なや-ます nō, naya-mu, naya-masu",10
濃,水,concentrated,"ノウ、こ-い nō, ko-i",16
把,手,grasp,ハ ha,7
覇,雨,hegemony,ハ ha,19
婆,女,old woman,バ ba,11
罵,网,insult,"バ、ののし-る ba, nonoshi-ru",15
杯,木,counter for cupfuls,"ハイ、さかずき hai, sakazuki",8
排,手,repudiate,ハイ hai,11
廃,广,abolish,"ハイ、すた-れる、すた-る hai, suta-reru, suta-ru",12
輩,車,comrade,ハイ hai,15
培,土,cultivate,"バイ、つちか-う bai, tsuchika-u",11
陪,阜,obeisance,バイ bai,11
媒,女,mediator,バイ bai,12
賠,貝,compensation,バイ bai,15
伯,人,chief,ハク haku,7
拍,手,clap,"ハク、（ヒョウ） haku, (hyō)",8
泊,水,overnight,"ハク、と-まる、と-める haku, to-maru, to-meru",8
迫,辵,urge,"ハク、せま-る haku, sema-ru",8
剝,刀,peel,"ハク、は-がす、は-ぐ、は-がれる、は-げる haku, ha-gasu, ha-gu, ha-gareru, ha-geru",10
舶,舟,liner,ハク haku,11
薄,艸,dilute,"ハク、うす-い、うす-める、うす-まる、うす-らぐ、うす-れる haku, usu-i, usu-meru, usu-maru, usu-ragu, usu-reru",16
漠,水,vague,バク baku,13
縛,糸,truss,"バク、しば-る baku, shiba-ru",16
爆,火,explode,バク baku,19
箸,竹,chopsticks,はし hashi,15
肌,肉,texture,はだ hada,6
鉢,金,bowl,"ハチ、（ハツ） hachi, (hatsu)",13
髪,髟,hair of the head,"ハツ、かみ hatsu, kami",14
伐,人,fell,バツ batsu,6
抜,手,slip out,"バツ、ぬ-く、ぬ-ける、ぬ-かす、ぬ-かる batsu, nu-ku, nu-keru, nu-kasu, nu-karu",7
罰,网,penalty,"バツ、バチ batsu, bachi",14
閥,門,clique,バツ batsu,14
氾,水,spread out,ハン han,5
帆,巾,sail,"ハン、ほ han, ho",6
汎,水,pan-,ハン han,6
伴,人,consort,"ハン、バン、ともな-う han, ban, tomona-u",7
阪,阜,heights,ハン han,7
畔,田,paddy-ridge,ハン han,10
般,舟,generally,ハン han,10
販,貝,marketing,ハン han,11
斑,文,blemish,ハン han,12
搬,手,conveyor,ハン han,13
煩,火,anxiety,"ハン、（ボン）、わずら-う、わずら-わす han, (bon), wazura-u, wazura-wasu",13
頒,頁,partition,ハン han,13
範,竹,pattern,ハン han,15
繁,糸,luxuriant,ハン han,16
藩,艸,clan,ハン han,18
蛮,虫,barbarian,バン ban,12
盤,皿,tray,バン ban,15
妃,女,queen,ヒ hi,6
彼,彳,he,"ヒ、かれ、（かの） hi, kare, (kano)",8
披,手,expose,ヒ hi,8
卑,十,lowly,"ヒ、いや-しい、いや-しむ、いや-しめる hi, iya-shii, iya-shimu, iya-shimeru",9
疲,疒,exhausted,"ヒ、つか-れる hi, tsuka-reru",10
被,衣,incur,"ヒ、こうむ-る hi, kōmu-ru",10
扉,戶,front door,"ヒ、とびら hi, tobira",12
碑,石,tombstone,ヒ hi,14
罷,网,quit,ヒ hi,15
避,辵,evade,"ヒ、さ-ける hi, sa-keru",16
尾,尸,tail,"ビ、お bi, o",7
眉,目,eyebrow,"ビ、（ミ）、まゆ bi, (mi), mayu",9
微,彳,delicate,ビ bi,13
膝,肉,knee,ひざ hiza,15
肘,肉,elbow,ひじ hiji,7
匹,匸,equal,"ヒツ、ひき hitsu, hiki",4
泌,水,ooze,"ヒツ、ヒ hitsu, hi",8
姫,女,princess,ひめ hime,10
漂,水,drift,"ヒョウ、ただよ-う hyō, tadayo-u",14
苗,艸,seedling,"ビョウ、なえ、（なわ） byō, nae, (nawa)",8
描,手,sketch,"ビョウ、えが-く、か-く byō, ega-ku, ka-ku",11
猫,犬,cat,"ビョウ、ねこ byō, neko",11
浜,水,seacoast,"ヒン、はま hin, hama",10
賓,貝,V.I.P.,ヒン hin,15
頻,頁,repeatedly,ヒン hin,17
敏,攴,cleverness,ビン bin,10
瓶,瓦,flower pot,ビン bin,11
扶,手,aid,フ fu,7
怖,心,dreadful,"フ、こわ-い fu, kowa-i",8
阜,阜,mound,（フ）[6] (fu),8
附,阜,affixed,フ fu,8
訃,言,obituary,フ fu,9
赴,走,proceed,"フ、おもむ-く fu, omomu-ku",9
浮,水,floating,"フ、う-く、う-かれる、う-かぶ、う-かべる fu, u-ku, u-kareru, u-kabu, u-kaberu",10
符,竹,token,フ fu,11
普,日,universal,フ fu,12
腐,肉,rot,"フ、くさ-る、くさ-れる、くさ-らす fu, kusa-ru, kusa-reru, kusa-rasu",14
敷,攴,spread,"フ、し-く fu, shi-ku",15
膚,肉,skin,フ fu,15
賦,貝,levy,フ fu,15
譜,言,musical score,フ fu,19
侮,人,scorn,"ブ、あなど-る bu, anado-ru",8
舞,舛,dance,"ブ、ま-う、まい bu, ma-u, mai",15
封,寸,seal,"フウ、ホウ fū, hō",9
伏,人,prostrated,"フク、ふ-せる、ふ-す fuku, fu-seru, fu-su",6
幅,巾,breadth,"フク、はば fuku, haba",12
覆,襾,capsize,"フク、おお-う、くつがえ-す、くつがえ-る fuku, oo-u, kutsugae-su, kutsugae-ru",18
払,手,pay,"フツ、はら-う futsu, hara-u",5
沸,水,seethe,"フツ、わ-く、わ-かす futsu, wa-ku, wa-kasu",8
紛,糸,distract,"フン、まぎ-れる、まぎ-らす、まぎ-らわす、まぎ-らわしい fun, magi-reru, magi-rasu, magi-rawasu, magi-rawashii",10
雰,雨,atmosphere,フン fun,12
噴,口,erupt,"フン、ふ-く fun, fu-ku",15
墳,土,tomb,フン fun,15
憤,心,aroused,"フン、いきどお-る fun, ikidoo-ru",15
丙,一,third class,ヘイ hei,5
併,人,join,"ヘイ、あわ-せる hei, awa-seru",8
柄,木,design,"ヘイ、がら、え hei, gara, e",9
塀,土,fence,ヘイ hei,12
幣,巾,cash,ヘイ hei,15
弊,廾,abuse,ヘイ hei,15
蔽,艸,cover,ヘイ hei,15
餅,食,mochi rice cake,"ヘイ、もち hei, mochi",15
壁,土,wall,"ヘキ、かべ heki, kabe",16
璧,玉,sphere,ヘキ heki,18
癖,疒,mannerism,"ヘキ、くせ heki, kuse",18
蔑,艸,ignore,"ベツ、さげす-む betsu, sagesu-mu",14
偏,人,partial,"ヘン、かたよ-る hen, katayo-ru",11
遍,辵,everywhere,ヘン hen,12
哺,口,suckle,ホ ho,10
